  -4.8499999999999996        0.0000000000000000        1.0135000000000000E-002   0.0000000000000000        0.0000000000000000     
  -4.7500000000000000        0.0000000000000000        9.7730000000000004E-003   9.9999999999999995E-007   0.0000000000000000     
  -4.6500000000000004        0.0000000000000000        1.0066000000000000E-002   0.0000000000000000        0.0000000000000000     
  -4.5499999999999998        0.0000000000000000        1.0095000000000000E-002   9.9999999999999995E-007   0.0000000000000000     
  -4.4500000000000002        0.0000000000000000        1.0068000000000001E-002   9.9999999999999995E-007   0.0000000000000000     
  -4.3499999999999996        0.0000000000000000        1.0030000000000001E-002   5.0000000000000004E-006   0.0000000000000000     
  -4.2500000000000000        0.0000000000000000        9.9509999999999998E-003   3.0000000000000001E-006   0.0000000000000000     
  -4.1500000000000004        0.0000000000000000        1.0062000000000000E-002   5.0000000000000004E-006   0.0000000000000000     
  -4.0499999999999998        0.0000000000000000        9.9760000000000005E-003   9.0000000000000002E-006   0.0000000000000000     
  -3.9500000000000002        0.0000000000000000        9.9100000000000004E-003   1.5999999999999999E-005   0.0000000000000000     
  -3.8499999999999996        0.0000000000000000        9.9310000000000006E-003   2.5000000000000001E-005   0.0000000000000000     
  -3.7500000000000000        0.0000000000000000        9.9799999999999993E-003   4.6999999999999997E-005   0.0000000000000000     
  -3.6499999999999999        0.0000000000000000        9.9670000000000002E-003   5.1999999999999997E-005   0.0000000000000000     
  -3.5499999999999998        0.0000000000000000        9.9620000000000004E-003   6.7000000000000002E-005   0.0000000000000000     
  -3.4500000000000002        0.0000000000000000        9.9930000000000001E-003   9.6000000000000002E-005   0.0000000000000000     
  -3.3499999999999996        0.0000000000000000        9.9760000000000005E-003   1.4100000000000001E-004   0.0000000000000000     
  -3.2500000000000000        0.0000000000000000        9.9729999999999992E-003   1.9500000000000000E-004   0.0000000000000000     
  -3.1499999999999999        0.0000000000000000        1.0099000000000000E-002   2.4800000000000001E-004   0.0000000000000000     
  -3.0499999999999998        0.0000000000000000        9.9900000000000006E-003   3.6800000000000000E-004   0.0000000000000000     
  -2.9499999999999997        0.0000000000000000        9.9209999999999993E-003   5.6899999999999995E-004   0.0000000000000000     
  -2.8500000000000001        0.0000000000000000        9.9679999999999994E-003   6.5899999999999997E-004   0.0000000000000000     
  -2.7500000000000000        0.0000000000000000        1.0042000000000001E-002   9.5799999999999998E-004   0.0000000000000000     
  -2.6499999999999999        0.0000000000000000        9.9620000000000004E-003   1.1730000000000000E-003   0.0000000000000000     
  -2.5499999999999998        0.0000000000000000        1.0045999999999999E-002   1.5169999999999999E-003   0.0000000000000000     
